"","ID","Location","Attendance","Hours","Minutes","Game Date","Highlights","HOME TEAM","HOME SCORE","HOME TEAM LOSS","HOME TEAM WIn","HOME TEAM Series loss","HOME TEAM Series win","AWAY TEAM","AWAY SCORE","AWAY TEAM LOSS","AWAY TEAM WIn","AWAY TEAM Series loss","AWAY TEAM Series win"
"941",21800978,"Amway Center","19196","2","04","03-08","Vucevic: 20 points, 13 rebounds","ORL","111","36","31","1","0","DAL","106","38","27","0","1"
"942",21800979,"AmericanAirlines Arena","19600","2","13","03-08","Richardson: 20 points, 5 assists","MIA","126","34","31","0","3","CLE","110","50","16","3","0"
"943",21800980,"United Center","21048","2","14","03-08","Drummond: 20 points, 24 rebounds","CHI","104","48","19","2","0","DET","112","31","33","0","2"
"944",21800981,"Toyota Center","18055","2","04","03-08","Harden: 31 points, 10 rebounds","HOU","107","25","40","1","0","PHI","91","25","41","0","1"
"945",21800982,"FedExForum","15407","2","07","03-08","Conley: 28 points, 11 assists","MEM","114","40","27","1","2","UTA","104","28","37","2","1"
"946",21800983,"Smoothie King Center","17325","1","58","03-08","Leonard: 31 points","NOP","104","38","30","0","1","TOR","127","19","47","1","0"
"947",21800984,"ORACLE Arena","19596","2","24","03-08","Thompson: 27 of 39 points in first half","GSW","122","20","45","1","1","DEN","105","22","43","1","1"
"948",21800985,"Staples Center","17915","2","29","03-08","Williams: 40 points, 7 rebounds, 4 steals","LAC","118","29","38","2","1","OKC","110","26","40","1","2"
"949",21800986,"Madison Square Garden","19812","2","10","03-09","Fox: 30 points, 8 assists","NYK","94","53","13","1","0","SAC","102","32","33","0","1"
"950",21800987,"State Farm Arena","16527","2","33","03-09","Allen: 20 pts, 13 reb | Collins: 33 pts, 20 reb","ATL","112","45","22","2","0","BKN","114","33","35","0","2"
"951",21800988,"Target Center","14381","2","35","03-09","Towns: 40 pts, 16 reb | Beal: 36p /10r /9a","MIN","135","35","31","1","0","WAS","130","39","27","0","1"
"952",21800989,"Staples Center","18997","2","07","03-09","Irving: 30 pts | James: 30 pts, 10 reb, 12 ast","LAL","107","36","30","0","1","BOS","120","26","41","1","0"
"953",21800990,"Fiserv Forum","17996","2","08","03-09","Giannis: 26 pts, 13 reb, 6 ast | Lopez: 25 pts","MIL","131","16","50","1","2","CHA","114","36","30","2","1"
"954",21800991,"Moda Center","19851","2","16","03-09","McCollum: 26 pts | Curry: 22 pts off bench","POR","127","26","40","0","2","PHX","120","52","15","2","0"
"955",21800992,"Little Caesars Arena","19356","2","08","03-10","Griffin: 28 points; Pistons win fifth straight","DET","131","31","34","0","3","CHI","108","49","19","3","0"
"956",21800993,"AmericanAirlines Arena","19600","2","15","03-10","Lowry: 24 points, 10 assists, 7 rebounds","MIA","104","35","31","2","0","TOR","125","19","48","0","2"
"957",21800994,"Wells Fargo Center","20636","2","26","03-10","Embiid: 33 points, 12 rebounds","PHI","106","25","42","1","2","IND","89","25","42","2","1"
"958",21800995,"State Farm Arena","14337","2","04","03-10","Huerter: 27 pts; Collins: 23 pts, 10 reb","ATL","128","45","23","0","0","NOP","116","39","30","0","0"
"959",21800996,"FedExForum","16627","2","14","03-10","Conley: 26 points, 8 assists, 5 rebounds","MEM","105","40","28","0","0","ORL","97","37","31","0","0"
"960",21800997,"American Airlines Center","20423","2","06","03-10","Capela: 17 pts, 12 reb; Gordon: 26 points","DAL","93","39","27","1","2","HOU","94","25","41","2","1"
"961",21800998,"Target Center","13806","2","02","03-10","Teague: 20 points, 10 assists","MIN","103","35","32","0","1","NYK","92","54","13","1","0"
"962",21800999,"AT&T Center","18594","2","07","03-10","Aldridge: 29 points, 15 rebounds, 2 blocks","SAS","121","29","38","1","0","MIL","114","17","50","0","1"
"963",21801000,"ORACLE Arena","19596","2","18","03-10","Booker: 37 points, 11 assists, 8 rebounds","GSW","111","21","45","0","3","PHX","115","52","16","3","0"
"964",21801001,"Quicken Loans Arena","19432","2","07","03-11","Sexton: 28 pts; Love: 16 pts, 18 reb","CLE","126","50","17","3","0","TOR","101","20","48","0","3"
"965",21801002,"Capital One Arena","15012","2","16","03-11","Beal: 27 points, 9 rebounds, 9 assists","WAS","121","39","28","1","0","SAC","115","33","33","0","1"
"966",21801003,"Barclays Center","17732","2","06","03-11","Seven Nets score in double digits","BKN","103","33","36","1","1","DET","75","32","34","1","1"
"967",21801004,"Toyota Center","18055","2","04","03-11","Harden: 28 pts, 10 ast; Walker: 40 pts, 10 reb","HOU","118","25","42","0","1","CHA","106","37","30","1","0"
"968",21801005,"Vivint Smart Home Arena","18306","2","14","03-11","Schroder: 24 pts; Westbrook: 23 pts, 11 reb","UTA","89","29","37","3","0","OKC","98","26","41","0","3"
"969",21801006,"Staples Center","19068","2","09","03-11","Williams: 34 points (14-20 FG)","LAC","140","29","39","0","1","BOS","115","27","41","1","0"
"970",21801007,"Bankers Life Fieldhouse","16679","2","16","03-12","Bogdanovic: 24 points","IND","103","25","43","0","3","NYK","98","55","13","3","0"
"971",21801008,"Wells Fargo Center","20420","2","05","03-12","Simmons: 26p/10r/8a | Embiid: 17 pts, 19 reb","PHI","106","25","43","1","1","CLE","99","51","17","1","1"
"972",21801009,"United Center","21359","2","03","03-12"," James: 36 points, 10 rebounds","CHI","107","50","19","1","0","LAL","123","36","31","0","1"
"973",21801010,"Smoothie King Center","15562","2","07","03-12","Giannis: 24 pts, 9 reb | Middleton: 23 points","NOP","113","40","30","1","0","MIL","130","17","51","0","1"
"974",21801011,"American Airlines Center","20366","2","26","03-12","DeRozan: 33 points | Aldridge: 28 points","DAL","105","40","27","2","0","SAS","112","29","39","0","2"
"975",21801012,"Pepsi Center","16874","2","20","03-12","Jokic: 18 pts, 8 reb, 7 ast | Towns: 34 pts","DEN","133","22","44","0","2","MIN","107","36","32","2","0"
"976",21801013,"Staples Center","16686","2","11","03-12","McCollum: 35 pts | Lillard: 20 pts, 12 ast","LAC","104","30","39","2","1","POR","125","26","41","1","2"
"977",21801014,"AmericanAirlines Arena","19600","2","10","03-13","Heat open second half on 21-0 run","MIA","108","35","32","2","1","DET","74","33","34","1","2"
"978",21801015,"Capital One Arena","15107","1","57","03-13","Beal: 23 points, 6 rebounds, 7 assists","WAS","100","39","29","1","2","ORL","90","38","31","2","1"
"979",21801016,"State Farm Arena","15169","2","10","03-13","Collins: 27 points, 12 rebounds | Young: 22 pts","ATL","132","45","24","1","0","MEM","111","41","28","0","1"
"980",21801017,"Chesapeake Energy Arena","18203","2","11","03-13","Westbrook: 31 points, 12 rebounds, 11 assists","OKC","108","26","42","0","1","BKN","96","34","36","1","0"
"981",21801018,"Toyota Center","18122","2","16","03-13","Cousins: 27 points, 8 rebounds, 7 assists","HOU","104","26","42","0","3","GSW","106","21","46","3","0"
"982",21801019,"Talking Stick Resort Arena","18055","2","12","03-13","Mitchell: 26 points | Gobert: 20 rebounds","PHX","97","53","16","1","0","UTA","114","29","38","0","1"
"983",21801020,"Bankers Life Fieldhouse","16656","2","20","03-14","Pacers erase 19-point second-half deficit","IND","108","25","44","0","0","OKC","106","27","42","0","0"
"984",21801021,"Amway Center","18091","1","57","03-14","Augustin: 20 points, 7 assists","ORL","120","38","32","1","1","CLE","91","52","17","1","1"
"985",21801022,"TD Garden","18624","2","12","03-14","Irving: Second career triple-double","BOS","126","27","42","0","1","SAC","120","34","33","1","0"
"986",21801023,"Scotiabank Arena","19962","2","20","03-14","Leonard: 25 points, 8 rebounds","TOR","111","20","49","0","1","LAL","98","37","31","1","0"
"987",21801024,"Vivint Smart Home Arena","18306","2","08","03-14","Mitchell: 24 points, 6 assists","UTA","120","29","39","1","2","MIN","100","37","32","2","1"
"988",21801025,"Pepsi Center","19520","2","12","03-14","Jokic: First game-winning buzzer-beater","DEN","100","22","45","0","2","DAL","99","41","27","2","0"
"989",21801026,"Little Caesars Arena","20768","2","13","03-15","Drummond: 19 points, 23 rebounds","DET","111","33","35","1","0","LAL","97","38","31","0","1"
"990",21801027,"Wells Fargo Center","20704","2","10","03-15","Embiid: 21 points, 17 rebounds, 4 blocks","PHI","123","25","44","1","0","SAC","114","35","33","0","1"
"991",21801028,"Capital One Arena","19520","2","07","03-15","Walker: 28 points, 5 rebounds, 3 steals","WAS","110","40","29","2","1","CHA","116","37","31","1","2"
"992",21801029,"AmericanAirlines Arena","19600","2","13","03-15","Bucks outscore Heat 71-46 in second half","MIA","98","36","32","1","1","MIL","113","17","52","1","1"
"993",21801030,"Toyota Center","18055","2","15","03-15","Harden: 41 points, 9 rebounds, 11 assists","HOU","108","26","43","0","1","PHX","102","54","16","1","0"
"994",21801031,"Smoothie King Center","16117","2","13","03-15","Lillard: 24 points; McCollum: 23 points","NOP","110","41","30","2","0","POR","122","26","42","0","2"
"995",21801032,"AT&T Center","18354","1","58","03-15","Poeltl: 12 points, 9 rebounds, 5 blocks","SAS","109","29","40","1","0","NYK","83","56","13","0","1"
"996",21801033,"Staples Center","17404","2","16","03-15","","LAC","128","30","40","0","1","CHI","121","51","19","1","0"
"997",21801034,"TD Garden","18624","2","20","03-16","Irving: 30 points, 11 rebounds, 9 assists","BOS","129","27","43","0","3","ATL","120","46","24","3","0"
"998",21801035,"Capital One Arena","19750","2","17","03-16","Beal: 40 points, career-high 9 3-pointers","WAS","135","40","30","1","0","MEM","128","42","28","0","1"
"999",21801036,"Smoothie King Center","17641","2","44","03-16","Payton: Fourth consecutive triple-double","NOP","136","42","30","0","2","PHX","138","54","17","2","0"
"1000",21801037,"American Airlines Center","20347","2","11","03-16","Kleber: 18 points, 12 rebounds off bench","DAL","121","41","28","0","1","CLE","116","53","17","1","0"
"1001",21801038,"Chesapeake Energy Arena","18203","2","16","03-16","Curry: 33 points, 7 rebounds","OKC","88","28","42","1","1","GSW","110","21","47","1","1"
"1002",21801039,"AT&T Center","18354","2","11","03-16","Aldridge: 21 point, 8 rebounds","SAS","108","29","41","2","1","POR","103","27","42","1","2"
"1003",21801040,"Pepsi Center","19856","2","20","03-16","Jokic: 26 points, 7 rebounds, 5 assists","DEN","102","22","46","0","0","IND","100","26","44","0","0"
"1004",21801041,"Vivint Smart Home Arena","18306","2","09","03-16","Gobert: 23 points, 17 rebounds","UTA","114","29","40","0","1","BKN","98","35","36","1","0"
"1005",21801042,"Madison Square Garden","19812","2","27","03-17","Knicks finish game on 13-1 run","NYK","124","56","14","0","1","LAL","123","39","31","1","0"
"1006",21801043,"Fiserv Forum","18148","2","27","03-17","Embiid: 40 points | Giannis: 52 pts, 16 reb","MIL","125","18","52","0","1","PHI","130","25","45","1","0"
"1007",21801044,"Little Caesars Arena","19277","2","15","03-17","Griffin: 25 pts | Drummond: 15 pts, 17 reb","DET","110","33","36","0","2","TOR","107","21","49","2","0"
"1008",21801045,"AmericanAirlines Arena","19600","2","13","03-17","Wade: 17 points, 8 rebounds","MIA","93","36","33","2","1","CHA","75","38","31","1","2"
"1009",21801046,"Amway Center","18045","2","03","03-17","Vucevic: 27 points, 20 rebounds, 3 steals","ORL","101","38","33","0","2","ATL","91","47","24","2","0"
"1010",21801047,"Golden 1 Center","17583","2","06","03-17","Bagley: 21 points, 9 rebounds","SAC","129","35","34","0","1","CHI","102","52","19","1","0"
"1011",21801048,"Toyota Center","18055","2","09","03-17","Harden, Paul, Capela post double-doubles","HOU","117","26","44","2","0","MIN","102","38","32","0","2"
"1012",21801049,"Staples Center","17247","2","20","03-17","Williams hits game-winning 3 at buzzer","LAC","119","30","41","0","1","BKN","116","36","36","1","0"
"1013",21801050,"Quicken Loans Arena","18465","2","07","03-18","Sexton: 27 points | Osman: 21 points","CLE","126","53","18","3","0","DET","119","34","36","0","3"
"1014",21801051,"Capital One Arena","15637","2","03","03-18","Jazz: 35 assists on 49 field goals","WAS","95","41","30","0","0","UTA","116","29","41","0","0"
"1015",21801052,"TD Garden","18624","2","06","03-18","Jokic: 21 points, 13 rebounds, 7 assists","BOS","105","28","43","1","0","DEN","114","22","47","0","1"
"1016",21801053,"Scotiabank Arena","19800","2","11","03-18","Lin: 20 points off bench","TOR","128","21","50","0","2","NYK","92","57","14","2","0"
"1017",21801054,"Chesapeake Energy Arena","18203","2","10","03-18","Dragic: 26 points, 11 assists | Wade: 25 points","OKC","107","29","42","0","1","MIA","116","36","34","1","0"
"1018",21801055,"AT&T Center","18354","2","10","03-18","DeRozan: 26 points, 9 rebounds, 8 assists","SAS","111","29","42","1","1","GSW","105","22","47","1","1"
"1019",21801056,"American Airlines Center","20276","2","28","03-18","Dirk passes Wilt for 6th in all-time scoring","DAL","125","42","28","2","1","NOP","129","42","31","1","2"
"1020",21801057,"Talking Stick Resort Arena","15879","2","09","03-18","Lopez: 24 pts | Ayton: 25 pts, 12 reb, 3 blk","PHX","101","55","17","1","0","CHI","116","52","20","0","1"
"1021",21801058,"Moda Center","19393","2","17","03-18","Lillard: 30 pts, 15 ast | Turner: 28 pts, 10 reb","POR","106","27","43","0","1","IND","98","27","44","1","0"
"1022",21801059,"Spectrum Center","16411","2","24","03-19","Redick: 27 points, 10 rebounds, 8 assists","CHA","114","39","31","3","0","PHI","118","25","46","0","3"
"1023",21801060,"State Farm Arena","16293","2","06","03-19","Harden: 31 points, 8 rebounds, 10 assists","ATL","105","48","24","1","0","HOU","121","26","45","0","1"
"1024",21801061,"Fiserv Forum","17879","2","17","03-19","Middleton: 30 points, 10 rebounds","MIL","115","18","53","0","1","LAL","101","40","31","1","0"
"1025",21801062,"Target Center","17964","2","10","03-19","Curry: 22 of 36 points in third quarter","MIN","107","39","32","2","0","GSW","117","22","48","0","2"
"1026",21801063,"Golden 1 Center","17583","2","15","03-19","Russell: 27 of 44 points in fourth quarter","SAC","121","36","34","1","0","BKN","123","36","37","0","1"
"1027",21801064,"Staples Center","16043","2","13","03-19","Harrell: 20 points, 12 rebounds","LAC","115","30","42","1","0","IND","109","28","44","0","1"
"1028",21801065,"Quicken Loans Arena","19432","2","13","03-20","Sexton: 25 points | Clarkson: 23 points","CLE","107","53","19","2","0","MIL","102","19","53","0","2"
"1029",21801066,"Amway Center","17005","1","58","03-20","Vucevic: 15 points, 17 rebounds","ORL","119","38","34","0","1","NOP","96","43","31","1","0"
"1030",21801067,"Wells Fargo Center","20606","2","29","03-20","Embiid: 37 points, career-high 22 rebounds","PHI","118","25","47","3","0","BOS","115","29","43","0","3"
"1031",21801068,"Madison Square Garden","18530","2","04","03-20","Mitchell: 30 points | Gobert, Ingles: 18 points","NYK","116","58","14","1","0","UTA","137","29","42","0","1"
"1032",21801069,"United Center","19470","2","25","03-20","Markkanen: 32 points, 13 rebounds","CHI","126","52","21","1","1","WAS","120","42","30","1","1"
"1033",21801070,"FedExForum","16691","2","31","03-20","Harden: 57 points | Valanciunas: 33 points, 14 rebounds","MEM","126","42","29","3","0","HOU","125","27","45","0","3"
"1034",21801071,"AT&T Center","18354","2","10","03-20","Dragic: 22 points | DeRozan: 16 points, 15 rebounds","SAS","105","30","42","1","0","MIA","110","36","35","0","1"
"1035",21801072,"Chesapeake Energy Arena","18203","2","40","03-20","Siakam: 33 points | Westbrook: 42 points","OKC","114","30","42","0","0","TOR","123","21","51","0","0"
"1036",21801073,"Moda Center","19803","2","08","03-20","Lillard: 33 points, 12 assists","POR","126","27","44","2","1","DAL","118","43","28","1","2"
"1037",21801074,"Spectrum Center","15576","2","18","03-21","Bridges: First career double-double","CHA","113","39","32","1","0","MIN","106","40","32","0","1"
"1038",21801075,"Capital One Arena","15986","2","02","03-21","Eight Nuggets score in double figures","WAS","108","43","30","0","0","DEN","113","22","48","0","0"
"1039",21801076,"State Farm Arena","15569","2","26","03-21","Young: 23 points, 11 assists","ATL","117","48","25","1","0","UTA","114","30","42","0","1"
"1040",21801077,"Talking Stick Resort Arena","16066","2","20","03-21","Drummond: 16 points, 19 rebounds","PHX","98","56","17","1","0","DET","118","34","37","0","1"
"1041",21801078,"Golden 1 Center","17583","2","15","03-21","Hield: 11 of 29 points in 4th quarter","SAC","116","36","35","0","1","DAL","100","44","28","1","0"
"1042",21801079,"ORACLE Arena","19596","2","02","03-21","Cousins: 19 points, 11 assists","GSW","112","22","49","0","1","IND","89","29","44","1","0"
"1043",21801080,"Amway Center","18025","2","29","03-22","Valanciunas: 23 points, 24 rebounds","ORL","123","38","35","1","0","MEM","119","43","29","0","1"
"1044",21801081,"Quicken Loans Arena","19432","2","14","03-22","Gallinari: 27 points (11/15 FG)","CLE","108","54","19","0","0","LAC","110","30","43","0","0"
"1045",21801082,"Madison Square Garden","19290","2","04","03-22","Jokic: 21 points, 17 rebounds","NYK","93","59","14","1","0","DEN","111","22","49","0","1"
"1046",21801083,"Scotiabank Arena","20014","2","13","03-22","Westbrook: 18 points, 12 rebounds, 13 assists","TOR","109","22","51","0","1","OKC","116","30","43","1","0"
"1047",21801084,"Toyota Center","18055","2","05","03-22","Harden ties career high with 61 points","HOU","111","27","46","1","2","SAS","105","31","42","2","1"
"1048",21801085,"Fiserv Forum","18094","2","08","03-22","Giannis: 28 points, 8 rebounds, 7 assists","MIL","116","19","54","1","2","MIA","87","37","35","2","1"
"1049",21801086,"Staples Center","18997","2","22","03-22","McGee: 33 points, 20 rebounds, 6 blocks","LAL","106","41","31","1","0","BKN","111","36","38","0","1"
"1050",21801087,"Spectrum Center","19438","2","13","03-23","Hornets erase 18-point fourth-quarter deficit","CHA","124","39","33","2","1","BOS","117","30","43","1","2"
"1051",21801088,"State Farm Arena","16640","2","22","03-23","Young hits game-winner with 0.1 seconds left","ATL","129","48","26","1","1","PHI","127","26","47","1","1"
"1052",21801089,"Capital One Arena","20409","2","18","03-23","Adebayo: 16 pts, 11 reb, 8 ast, 4 blk","WAS","108","44","30","2","1","MIA","113","37","36","1","2"
"1053",21801090,"United Center","20506","1","57","03-23","Jazz outscore Bulls 70-36 in first half","CHI","83","53","21","1","0","UTA","114","30","43","0","1"
"1054",21801091,"FedExForum","16977","2","09","03-23","Towns: 33 points, 23 rebounds","MEM","99","44","29","1","2","MIN","112","40","33","2","1"
"1055",21801092,"ORACLE Arena","19596","2","05","03-23","Doncic: 23 points, 11 rebounds, 10 assists","GSW","91","23","49","1","2","DAL","126","44","29","2","1"
"1056",21801093,"Moda Center","19815","2","07","03-23","Lillard: 28 points, 6 rebounds, 9 assists","POR","117","27","45","0","0","DET","112","35","37","0","0"
"1057",21801094,"Golden 1 Center","17583","2","14","03-23","Hield/Barnes: 50 points, 13 rebounds 12-22 3FG","SAC","112","36","36","1","2","PHX","103","57","17","2","1"
"1058",21801095,"Madison Square Garden","18263","2","24","03-24","Williams: 29 points, 7 assists","NYK","113","60","14","1","0","LAC","124","30","44","0","1"
"1059",21801096,"Fiserv Forum","17930","2","09","03-24","Giannis: 26 points, 10 rebounds","MIL","127","19","55","1","2","CLE","105","55","19","2","1"
"1060",21801097,"Bankers Life Fieldhouse","17923","2","05","03-24","Bogdanovic: 35 points (13/15 FG)","IND","124","29","45","1","0","DEN","88","23","49","0","1"
"1061",21801098,"Scotiabank Arena","19800","2","12","03-24","Lamb hits game-winner from half court","TOR","114","23","51","0","1","CHA","115","39","34","1","0"
"1062",21801099,"Smoothie King Center","17048","1","50","03-24","Paul: 10 points, 13 assists, 5 steals","NOP","90","44","31","1","2","HOU","113","27","47","2","1"
"1063",21801100,"TD Garden","18624","2","01","03-24","Aldridge: 48 points, 13 rebounds","BOS","96","31","43","1","0","SAS","115","31","43","0","1"
"1064",21801101,"ORACLE Arena","19596","2","10","03-24","Curry: 26 points, 9 rebounds","GSW","121","23","50","1","0","DET","114","36","37","0","1"
"1065",21801102,"Staples Center","18997","2","22","03-24","Kuzma: 21 of 29 points in third quarter","LAL","111","41","32","1","2","SAC","106","37","36","2","1"
"1066",21801103,"Amway Center","16848","2","03","03-25","Vucevic: 28 pts, 11 reb; Magic win fifth straight","ORL","119","38","36","2","1","PHI","98","27","47","1","2"
"1067",21801104,"FedExForum","15144","2","11","03-25","Caboclo: 24 pts | George, Westbrook: 16-49 FG","MEM","115","44","30","2","0","OKC","103","31","43","0","2"
